"hr","weekday","weathersit","temp","hum","windspeed","ToD","temp2","season","mnth","cnt"
14,NA,"1",27.72,NA,NA,NA,NA,"3",8,204
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,622
21,NA,"1",6.1,NA,NA,NA,37.21,"4",12,172
23,NA,"1",22.08,NA,NA,NA,487.5264,"3",7,147
0,NA,"1",3.28,NA,NA,NA,NA,"4",11,19
3,NA,"1",20.2,NA,NA,NA,408.04,"3",8,3
19,NA,"1",18.32,NA,NA,NA,335.6224,"2",5,239
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,33
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,217
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,182
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,7
5,NA,"2",13.62,NA,NA,NA,NA,"2",4,18
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,209
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,79
21,NA,"1",25.84,NA,NA,NA,667.7056,"3",7,271
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,190
23,NA,"3",4.22,NA,NA,NA,17.8084,"2",3,27
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,668
8,NA,"1",NA,NA,NA,NA,185.5044,"4",10,107
17,NA,"3",22.08,NA,NA,NA,487.5264,"3",8,16
11,NA,"3",0.459999999999999,NA,NA,NA,0.211599999999999,"1",1,30
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,174
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,252
16,NA,"1",NA,NA,NA,NA,26.6256,"4",11,170
12,NA,"1",23.02,NA,NA,NA,529.9204,"2",4,173
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,96
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,202
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,9
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,174
0,NA,NA,6.1,NA,NA,NA,37.21,"1",2,19
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,501
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,129
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,206
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,33
12,NA,"2",15.5,NA,NA,NA,240.25,"1",1,180
15,NA,"1",16.44,NA,NA,NA,270.2736,"1",3,125
1,NA,"2",3.28,NA,NA,NA,10.7584,"4",12,28
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,427
NA,NA,"1",24.9,NA,NA,NA,620.01,"3",7,343
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,229
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,61
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,307
21,NA,"1",18.32,NA,NA,NA,335.6224,"2",4,194
11,NA,"1",32.42,NA,NA,NA,1051.0564,"3",8,470
0,NA,"1",20.2,NA,NA,NA,408.04,"4",9,65
7,NA,"1",20.2,NA,NA,NA,408.04,"3",9,37
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,345
16,NA,"1",26.78,NA,NA,NA,717.1684,"2",5,299
3,NA,"2",20.2,NA,NA,NA,408.04,"4",9,8
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,26
1,NA,"1",5.16,NA,NA,NA,26.6256,"1",2,10
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,78
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,15
10,NA,NA,20.2,NA,NA,NA,408.04,"4",10,149
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,313
NA,NA,"1",23.02,NA,NA,NA,529.9204,"2",5,140
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,120
13,NA,"2",28.66,NA,NA,NA,821.3956,"3",9,419
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,64
8,NA,"2",12.68,NA,NA,NA,160.7824,"4",10,464
2,NA,"1",11.74,NA,NA,NA,137.8276,"2",4,7
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,172
5,NA,"1",24.9,NA,NA,NA,620.01,"3",7,37
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,425
0,NA,"1",NA,NA,NA,NA,37.21,"4",12,83
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,457
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,143
22,NA,"1",16.44,NA,NA,NA,270.2736,"2",5,116
0,NA,NA,23.02,NA,NA,NA,529.9204,"3",7,121
6,NA,"2",10.8,NA,NA,NA,116.64,"2",3,18
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,15
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,176
13,NA,NA,15.5,NA,NA,NA,240.25,"4",12,286
22,NA,"1",-1.42,NA,NA,NA,2.0164,"1",1,15
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,131
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,452
0,NA,"1",7.04,NA,NA,NA,49.5616,"4",11,29
0,NA,"1",13.62,NA,NA,NA,NA,"4",10,57
10,NA,"1",24.9,NA,NA,NA,NA,"3",8,146
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,12
NA,NA,NA,NA,NA,NA,NA,NA,"2",3,294
18,NA,"1",8.92,NA,NA,NA,79.5664,"4",11,521
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,36
14,NA,"1",-0.48,NA,NA,NA,0.2304,"1",1,79
7,NA,"2",15.5,NA,NA,NA,240.25,"2",5,169
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,119
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,187
2,NA,"1",17.38,NA,NA,NA,302.0644,"2",6,9
17,NA,"1",5.16,NA,NA,NA,26.6256,"1",1,212
NA,NA,"2",29.6,NA,NA,NA,876.16,"3",6,505
22,NA,"1",8.92,NA,NA,NA,79.5664,"4",11,106
17,NA,"1",18.32,NA,NA,NA,335.6224,"4",10,585
NA,NA,NA,NA,NA,NA,NA,NA,"3",6,114
19,NA,NA,23.02,NA,NA,NA,529.9204,"2",5,364
15,NA,"1",8.92,NA,NA,NA,79.5664,"4",12,280
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,4
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,128
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,154
0,NA,"3",4.22,NA,NA,NA,17.8084,"1",12,3
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,27
14,NA,"1",10.8,NA,NA,NA,NA,"4",12,426
15,NA,"2",1.4,NA,NA,NA,1.96,"1",1,45
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,226
22,NA,"1",3.28,NA,NA,NA,10.7584,"4",11,97
20,NA,"2",15.5,NA,NA,NA,240.25,"2",4,232
5,NA,"1",23.02,NA,NA,NA,529.9204,"3",7,42
7,NA,"1",3.28,NA,NA,NA,10.7584,"1",2,100
11,NA,"2",8.92,NA,NA,NA,79.5664,"1",1,70
21,NA,"1",18.32,NA,NA,NA,335.6224,"2",5,195
18,NA,"1",8.92,NA,NA,NA,79.5664,"4",11,276
7,NA,"1",22.08,NA,NA,NA,487.5264,"3",6,92
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,14
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,134
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,9
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,15
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,71
8,NA,"1",0.459999999999999,NA,NA,NA,0.211599999999999,"1",1,70
22,NA,"1",14.56,NA,NA,NA,211.9936,"2",4,112
5,NA,"1",6.1,NA,NA,NA,37.21,"2",4,21
NA,NA,NA,NA,NA,NA,NA,NA,"2",3,153
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,12
10,NA,"1",4.22,NA,NA,NA,17.8084,"1",1,109
7,NA,"1",22.08,NA,NA,NA,487.5264,"3",8,379
5,NA,"1",20.2,NA,NA,NA,408.04,"3",6,36
3,NA,"1",4.22,NA,NA,NA,17.8084,"1",3,16
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,420
22,NA,"1",15.5,NA,NA,NA,240.25,"2",4,118
19,NA,"3",7.98,NA,NA,NA,63.6804,"1",2,115
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,267
NA,NA,NA,NA,NA,NA,NA,NA,"1",12,19
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,58
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,77
13,NA,"1",27.72,NA,NA,NA,768.3984,"3",8,205
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,9
1,NA,"1",20.2,NA,NA,NA,408.04,"3",9,109
20,NA,"2",18.32,NA,NA,NA,335.6224,"4",10,387
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,176
18,NA,"1",6.1,NA,NA,NA,37.21,"1",12,35
8,NA,"1",3.28,NA,NA,NA,10.7584,"2",3,287
4,NA,"1",2.34,NA,NA,NA,5.4756,"4",12,1
4,NA,"2",6.1,NA,NA,NA,37.21,"4",11,10
10,NA,"1",9.86,NA,NA,NA,97.2196,"1",2,88
10,NA,"2",26.78,NA,NA,NA,717.1684,"3",7,138
14,NA,"1",NA,NA,NA,NA,932.6916,"3",9,626
21,NA,"1",25.84,NA,NA,NA,NA,"3",7,397
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,52
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,294
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,11
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,13
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,67
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,72
10,NA,"2",17.38,NA,NA,NA,302.0644,"2",5,108
0,NA,"1",14.56,NA,NA,NA,211.9936,"4",10,89
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,166
NA,NA,NA,NA,NA,NA,NA,NA,"3",6,363
5,NA,"3",18.32,NA,NA,NA,335.6224,"2",5,8
22,NA,"1",14.56,NA,NA,NA,211.9936,"4",11,89
16,NA,"1",35.24,NA,NA,NA,1241.8576,"3",7,433
20,NA,"1",22.08,NA,NA,NA,487.5264,"2",5,336
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,216
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,351
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,108
22,NA,"1",4.22,NA,NA,NA,17.8084,"4",11,151
21,NA,"1",22.08,NA,NA,NA,487.5264,"2",5,235
20,NA,"2",7.04,NA,NA,NA,49.5616,"1",2,151
16,NA,"3",26.78,NA,NA,NA,717.1684,"3",8,460
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,241
22,NA,"2",11.74,NA,NA,NA,137.8276,"2",4,162
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,285
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,55
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,856
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,89
7,NA,"1",0.459999999999999,NA,NA,NA,NA,"1",3,260
23,NA,"1",15.5,NA,NA,NA,240.25,"1",12,54
21,NA,"1",16.44,NA,NA,NA,270.2736,"2",4,130
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,334
5,NA,"1",NA,NA,NA,NA,17.8084,"1",2,1
NA,NA,"1",-3.3,NA,NA,NA,10.89,"1",1,33
18,NA,"1",34.3,NA,NA,NA,1176.49,"3",7,772
NA,NA,"1",-1.42,NA,NA,NA,2.0164,"1",1,59
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,4
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,10
NA,NA,"1",12.68,NA,NA,NA,NA,"1",2,137
NA,NA,NA,NA,NA,NA,NA,NA,"3",6,385
NA,NA,NA,NA,NA,NA,NA,NA,"2",3,551
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,462
7,NA,"1",-2.36,NA,NA,NA,5.5696,"1",2,96
3,NA,"2",21.14,NA,NA,NA,446.8996,"4",9,5
18,NA,"3",5.16,NA,NA,NA,26.6256,"1",2,64
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,251
NA,NA,NA,NA,NA,NA,NA,NA,"3",6,226
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,49
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,459
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,30
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,172
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,614
NA,NA,"1",15.5,NA,NA,NA,240.25,"2",5,115
11,NA,"1",NA,NA,NA,NA,0.211599999999999,"1",1,53
19,NA,"2",16.44,NA,NA,NA,270.2736,"4",10,300
6,NA,NA,15.5,NA,NA,NA,240.25,"2",4,16
2,NA,"1",25.84,NA,NA,NA,667.7056,"3",9,8
15,NA,"2",9.86,NA,NA,NA,97.2196,"4",12,167
22,NA,"1",16.44,NA,NA,NA,270.2736,"2",3,197
16,NA,"1",27.72,NA,NA,NA,768.3984,"2",5,402
NA,NA,NA,NA,NA,NA,NA,NA,"1",12,86
14,NA,"1",26.78,NA,NA,NA,717.1684,"2",5,252
10,NA,"1",30.54,NA,NA,NA,932.6916,"3",7,113
13,NA,"1",25.84,NA,NA,NA,667.7056,"2",5,418
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,277
8,NA,"1",NA,NA,NA,NA,335.6224,"2",6,119
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,26
18,NA,NA,27.72,NA,NA,NA,768.3984,"3",7,872
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,3
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,141
4,NA,"1",17.38,NA,NA,NA,302.0644,"2",5,3
11,NA,"1",NA,NA,NA,NA,137.8276,"1",1,101
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,16
20,NA,"2",23.02,NA,NA,NA,529.9204,"2",5,398
15,NA,"1",36.18,NA,NA,NA,1308.9924,"2",6,104
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,16
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,340
10,NA,"1",7.04,NA,NA,NA,49.5616,"4",11,161
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,5
12,NA,"3",18.32,NA,NA,NA,335.6224,"2",5,153
NA,NA,NA,NA,NA,NA,NA,NA,"2",3,292
NA,NA,"1",-0.48,NA,NA,NA,0.2304,"1",1,153
16,NA,"1",29.6,NA,NA,NA,876.16,"3",8,330
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,550
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,3
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,4
NA,NA,NA,NA,NA,NA,NA,NA,"2",3,178
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,88
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,2
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,62
12,NA,"1",12.68,NA,NA,NA,160.7824,"4",10,573
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,213
NA,NA,"1",NA,NA,NA,NA,185.5044,"1",1,66
15,NA,"1",13.62,NA,NA,NA,185.5044,"4",11,449
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,28
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,59
NA,NA,NA,NA,NA,NA,NA,NA,"3",6,375
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,493
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,247
14,NA,"3",22.08,NA,NA,NA,487.5264,"3",8,149
20,NA,"1",22.08,NA,NA,NA,487.5264,"2",4,234
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,197
12,NA,"1",33.36,NA,NA,NA,1112.8896,"3",7,272
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,106
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,283
5,NA,"1",3.28,NA,NA,NA,10.7584,"4",11,2
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,13
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,167
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,5
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,174
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,2
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,122
NA,NA,NA,NA,NA,NA,NA,NA,"3",6,362
0,NA,"1",NA,NA,NA,NA,302.0644,"4",10,37
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,457
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,295
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,60
6,NA,NA,-7.06,NA,NA,NA,49.8436,"1",1,2
3,NA,"1",9.86,NA,NA,NA,97.2196,"4",12,8
5,NA,"2",18.32,NA,NA,NA,335.6224,"4",10,40
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,22
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,73
10,NA,"1",13.62,NA,NA,NA,185.5044,"4",11,189
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,15
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,105
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,66
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,253
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,228
2,NA,"1",27.72,NA,NA,NA,768.3984,"3",7,42
NA,NA,NA,NA,NA,NA,NA,NA,"3",6,167
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,551
7,NA,"1",4.22,NA,NA,NA,17.8084,"4",11,40
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,2
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,210
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,18
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,71
11,NA,NA,10.8,NA,NA,NA,116.64,"1",3,214
22,NA,"3",21.14,NA,NA,NA,446.8996,"3",9,129
6,NA,"3",16.44,NA,NA,NA,270.2736,"2",5,17
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,16
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,257
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,5
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,67
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,5
0,NA,"1",24.9,NA,NA,NA,620.01,"3",8,30
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,68
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,295
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,62
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,832
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,45
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,36
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,9
14,NA,"2",6.1,NA,NA,NA,37.21,"1",12,261
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,229
0,NA,"1",25.84,NA,NA,NA,667.7056,"3",6,68
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,179
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,4
10,NA,"2",15.5,NA,NA,NA,240.25,"3",9,249
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,314
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,166
16,NA,"2",13.62,NA,NA,NA,185.5044,"1",12,256
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,450
23,NA,"2",9.86,NA,NA,NA,97.2196,"2",4,42
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,64
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,13
10,NA,NA,8.92,NA,NA,NA,79.5664,"4",12,87
NA,NA,"2",9.86,NA,NA,NA,97.2196,"4",11,259
13,NA,"1",8.92,NA,NA,NA,79.5664,"4",11,214
NA,NA,NA,NA,NA,NA,NA,NA,"2",3,7
17,NA,"1",27.72,NA,NA,NA,768.3984,"3",7,827
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,29
5,NA,"2",20.2,NA,NA,NA,408.04,"2",5,27
10,NA,"1",7.98,NA,NA,NA,63.6804,"4",11,232
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,7
0,NA,NA,12.68,NA,NA,NA,160.7824,"2",4,48
0,NA,"1",27.72,NA,NA,NA,768.3984,"3",7,149
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,292
4,NA,"1",2.34,NA,NA,NA,5.4756,"1",3,2
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,222
2,NA,"2",4.22,NA,NA,NA,17.8084,"1",12,7
1,NA,"1",22.08,NA,NA,NA,487.5264,"2",6,123
8,NA,"1",26.78,NA,NA,NA,717.1684,"3",8,399
11,NA,"1",15.5,NA,NA,NA,240.25,"2",3,220
11,NA,"1",19.26,NA,NA,NA,370.9476,"2",5,340
7,NA,"1",12.68,NA,NA,NA,160.7824,"4",11,322
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,7
8,NA,"2",16.44,NA,NA,NA,270.2736,"4",10,801
1,NA,"3",7.98,NA,NA,NA,63.6804,"4",12,96
8,NA,"1",7.98,NA,NA,NA,NA,"1",2,560
5,NA,"2",2.34,NA,NA,NA,5.4756,"1",12,3
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,309
9,NA,"1",7.04,NA,NA,NA,49.5616,"1",2,231
NA,NA,NA,NA,NA,NA,NA,NA,"2",3,80
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,447
23,NA,"1",13.62,NA,NA,NA,185.5044,"4",11,67
18,NA,"1",20.2,NA,NA,NA,408.04,"2",4,800
2,NA,"2",13.62,NA,NA,NA,185.5044,"2",5,17
7,NA,"1",21.14,NA,NA,NA,446.8996,"2",5,67
18,NA,"2",32.42,NA,NA,NA,1051.0564,"3",8,556
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,162
12,NA,"1",7.04,NA,NA,NA,49.5616,"4",12,283
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,268
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,443
NA,NA,"3",8.92,NA,NA,NA,79.5664,"2",5,9
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,73
16,NA,"1",24.9,NA,NA,NA,620.01,"2",4,218
21,NA,"2",12.68,NA,NA,NA,160.7824,"2",4,14
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,41
0,NA,"2",2.34,NA,NA,NA,5.4756,"1",1,14
9,NA,"3",6.1,NA,NA,NA,37.21,"1",2,38
9,NA,"1",15.5,NA,NA,NA,240.25,"1",3,331
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,96
11,NA,"2",2.34,NA,NA,NA,5.4756,"1",12,157
13,NA,"1",33.36,NA,NA,NA,1112.8896,"3",7,102
18,NA,"1",10.8,NA,NA,NA,116.64,"1",1,385
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,57
4,NA,"1",21.14,NA,NA,NA,446.8996,"3",8,12
19,NA,"1",7.04,NA,NA,NA,49.5616,"4",11,377
NA,NA,NA,NA,NA,NA,NA,NA,"1",12,7
16,NA,"1",26.78,NA,NA,NA,717.1684,"3",9,474
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,33
7,NA,"1",22.08,NA,NA,NA,487.5264,"3",8,554
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,244
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,1
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,172
9,NA,"1",15.5,NA,NA,NA,240.25,"4",10,400
NA,NA,"1",NA,NA,NA,NA,37.21,"1",2,312
17,NA,"2",16.44,NA,NA,NA,270.2736,"2",4,508
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,426
15,NA,"2",9.86,NA,NA,NA,97.2196,"1",2,50
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,177
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,259
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,369
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,45
11,NA,"1",11.74,NA,NA,NA,137.8276,"2",4,93
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,449
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,65
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,80
22,NA,"1",25.84,NA,NA,NA,667.7056,"2",6,185
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,268
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,373
11,NA,"1",24.9,NA,NA,NA,620.01,"3",8,186
18,NA,"1",4.22,NA,NA,NA,17.8084,"1",1,182
15,NA,"1",20.2,NA,NA,NA,408.04,"4",10,260
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,269
5,NA,NA,-1.42,NA,NA,NA,2.0164,"1",1,4
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,404
8,NA,"2",NA,NA,NA,NA,NA,"2",4,346
10,NA,"3",23.96,NA,NA,NA,NA,"3",9,160
10,NA,"1",30.54,NA,NA,NA,932.6916,"3",7,218
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,100
NA,NA,"1",11.74,NA,NA,NA,137.8276,"1",2,171
10,NA,"3",10.8,NA,NA,NA,116.64,"1",3,17
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,2
1,NA,"1",7.98,NA,NA,NA,63.6804,"2",5,10
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,38
3,NA,"1",12.68,NA,NA,NA,160.7824,"4",10,1
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,240
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,8
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,208
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,174
12,NA,"1",29.6,NA,NA,NA,876.16,"3",8,173
16,NA,"1",15.5,NA,NA,NA,NA,"1",3,509
20,NA,NA,14.56,NA,NA,NA,211.9936,"1",2,139
12,NA,"3",9.86,NA,NA,NA,97.2196,"2",4,61
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,221
18,NA,"1",29.6,NA,NA,NA,876.16,"3",7,891
17,NA,"3",2.34,NA,NA,NA,5.4756,"1",1,152
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,254
11,NA,"1",27.72,NA,NA,NA,768.3984,"3",8,245
21,NA,"1",30.54,NA,NA,NA,932.6916,"3",7,225
16,NA,"2",22.08,NA,NA,NA,487.5264,"2",5,288
5,NA,"2",20.2,NA,NA,NA,408.04,"3",8,37
3,NA,"1",21.14,NA,NA,NA,446.8996,"3",8,9
0,NA,"2",5.16,NA,NA,NA,26.6256,"1",1,25
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,157
12,NA,"2",1.4,NA,NA,NA,1.96,"1",1,98
10,NA,"2",16.44,NA,NA,NA,270.2736,"2",5,168
6,NA,"2",8.92,NA,NA,NA,79.5664,"1",12,76
17,NA,"1",16.44,NA,NA,NA,270.2736,"4",12,743
14,NA,"1",32.42,NA,NA,NA,1051.0564,"3",7,494
15,NA,"2",25.84,NA,NA,NA,667.7056,"2",3,472
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,415
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,148
16,NA,"1",27.72,NA,NA,NA,768.3984,"3",8,431
NA,NA,NA,NA,NA,NA,NA,NA,"1",12,119
11,NA,"1",NA,NA,NA,NA,768.3984,"3",8,276
NA,NA,NA,NA,NA,NA,NA,NA,"3",6,136
22,NA,"3",7.98,NA,NA,NA,63.6804,"1",2,76
20,NA,"2",NA,NA,NA,NA,240.25,"4",10,360
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,16
22,NA,"2",4.22,NA,NA,NA,17.8084,"1",1,68
